tweet,label,emojis
@USER: Animal control didn't show 🤬 They're committing cruelty themselves by allowing this person to cause suffering &amp; to pote…,0,['🤬']
@USER: Now he’s blaming the bush fires and the pandemic Where was he holidaying and off to the footy during the pandemic 🤬🤬🤬…,0,['🤬🤬🤬']
At this point who doesn't know 🤬,0,['🤬']
@USER Ure so bored🤬 ily,0,['🤬']
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kids…,0,['🤬']
@USER: 🤬Priorities First: Today The Biden* Regime threw a party to glorify Homosexuality….Meanwhile our Southern border is bein…,1,['🤬']
Who in their right mind will vote @USER at the next GE Sunak had no hope of getting in. They've stoked a…,0,[]
@USER @USER True. Then why are we bowing doun n accepting such shows 🤔🤔👇What all judges wr drooling…,0,['🤔🤔👇']
Artist to each other: 🥹🤗😩🥵🫶🏽🫦✨🌺💞💕❤️‍🔥💛💓Artist to AI thieving troglodytes: ⚔️🧨🗡️🔫⛓️🪦🤬🏹☄️👊🏾👿🤮,0,"['\U0001f979🤗😩🥵', '🏽', '✨🌺💞💕❤', '🔥💛💓', '⚔', '🧨🗡', '🔫⛓', '🤬🏹☄', '👊🏾👿🤮']"
@USER: So there's now a 'Twitter Blue' button on the menu and if I subscribe I get to have 50% fewer ads which have surely inc…,0,[]
I have OVER 12 bites of some unknown insect and after hours of research and inspection I have concluded...A VERMIN…,0,[]
@USER Every day they stay more people are at risk of dying 😢🤬,0,['😢🤬']
@USER HATE IT 🤮🤮🤮🤮🤢🤢🤢🤢🤬🤬🤬🤬😡😡😡😡👎👎👎👎👎,0,['🤮🤮🤮🤮🤢🤢🤢🤢🤬🤬🤬🤬😡😡😡😡👎👎👎👎👎']
@USER Oh but there’s no irony in going back 7 yrs to recall who told him what &amp; expecting someone on the dole…,0,[]
@USER: It was all well and good clapping for nurses when people where dying in hospitals wasn’t it Pay them what they f*****g des…,1,[]
@USER: Have Quality Street tins shrunk massively Yes they have and this guy has the proof. 🤬,0,['🤬']
@USER: 💔King/ Fka: Builder Bob#NYCACC #147463 3y▪️To Be Killed: 12/15💉Removed 4 neglect ret 2 owner found stray 🤬 Tells u…,0,"['💔', '💉', '🤬']"
@USER @USER @USER @USER @USER @USER @USER @USER…,0,[]
@USER: It was all well and good clapping for nurses when people where dying in hospitals wasn’t it Pay them what they f*****g des…,1,[]
@USER: This makes breaks my heart and makes me so angry 🤬🤬🤬🤬🤬,0,['🤬🤬🤬🤬🤬']
@USER 😡🤬all to common these days,0,['😡🤬']
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kids to do t…,0,['🤬']
@USER: Netflix cancel season is like the upside down's Christmas season. 🤬💀 #WarriorNun #HalfBad,0,['🤬💀']
@USER @USER @USER Go comment on our gods...your family will face the karma..they will face a ho…,0,[]
This explains how come my little Southern European hometown’s tiny airport absurdly decided to dedicate part of its…,0,[]
@USER: Left in agony as owner wouldn’t spend €€s getting her leg fixed. She’d never hunt again so he didn’t care🤬Luckily we hear…,0,['🤬']
@USER Tell Satan’s minion to bite me 🤬,0,['🤬']
Just give Ellie AI a try and it works pretty well 🤯It says exactly what I wanted to say. Yes I still couldn't ge…,0,['🤯']
@USER: @USER @USER It happens A LOT I think if man is paying child support and find out the kid isn’t his the wo…,0,[]
@USER: Honestly if you support Ramaphosa you're a fuckin moron all because cyou can hate Zuma so much you don't even see the da…,1,[]
@USER She should be redeployed - into retirement so can become the footnote in history she deserves to be. 🤬,0,['🤬']
@USER A bunch of entitled thugs complaining about another entitled thug from their cruel clan who went rouge on them🤮🤮🤮🤮🤮🤮🤮🤬,0,['🤮🤮🤮🤮🤮🤮🤮🤬']
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kids to d…,0,['🤬']
@USER @USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then s…,0,['🤬']
@USER: And yet she is now Governor of AZ 😳🤯🤬,0,['😳🤯🤬']
@USER Well at least 60 billion let's start checking personal and over sea banking accounts. 😡🤬,0,['😡🤬']
@USER Small scratch. 🤬🤬,0,['🤬🤬']
Honestly if you support Ramaphosa you're a fuckin moron all because cyou can hate Zuma so much you don't even see…,1,[]
@USER It’s REAL G’s DAMMIT 😤🤬,0,['😤🤬']
"@USER: What a pathetic human you must be to do a ""ranking of kpop idols underlying health condition"" 🤮I know your fandom can…",0,['🤮']
@USER: BREAKING: Rishi Sunak remains committed to trashing the UK's reputation for providing sanctuary to refugees🤬 Doubling…,0,['🤬']
@USER: I just can’t believe we had this #Grub as our PM anyone who voted for this spec of flyshit should be thoroughly ashamed of…,0,[]
@USER: What every Aussie should know..Venezuela took abt 8 years to crumble from a wealthy country to a communist country with f…,0,[]
@USER The only thing Brexit has done is make the rich and wealthy massive profits. While it has done nothing f…,0,[]
@USER: @USER 🤦‍♀️ right 🤬🤬🤬🤬,0,"['🤦', '♀', '🤬🤬🤬🤬']"
@USER: What the 🤬,0,['🤬']
@USER @USER They make such songs because parents send their kids to such shows 🤔👇What all judges…,0,['🤔👇']
@USER: The father performed a sex act over Skype &amp; sent messages to someone he thought was a 12 year old girl. He was spared jai…,1,[]
"@USER This year onlyy.... Release it asap bhai... Still not over... ""Chawal bana dungi sushii""... Also…",0,[]
IM TALL 🤬😡🤬,0,['🤬😡🤬']
@USER: Check that out They are the worst people in world 🤬,0,['🤬']
@USER: BREAKING NEWS: 'donald trump says he hopes the DOJ will think about his son Barron because if he goes to jail Barron will l…,0,[]
@USER This happens a week or 2 ago. I’d tweet but it didn’t say public it said myself. Nobody could see my…,0,[]
Abusers who strangle their partners in an attempt to control or induce fear will face up to 5 years behind bars th…,0,[]
@USER @USER Hes actually done this before 🤷‍♂️ This vile man must be banned for life without excep…,0,"['🤷', '♂']"
@USER @USER @USER I was SO EXCITED WHEN I HEARD BOUT THIS DEAD SPACE COLLECTORS EDITIO…,0,[]
@USER Anybody thought who selected this song korio graphi Them👇🤔 What all judges wr drooling n which vulg…,0,['👇🤔']
@USER: Have Quality Street tins shrunk massively Yes they have and this guy has the proof. 🤬,0,['🤬']
Just snoring in my ear 🤬,0,['🤬']
I have beef w the bird app rn 🤬🤬 tangina,0,['🤬🤬']
@USER: This was everyone’s breaking point for the referee 🤬🤬,0,['🤬🤬']
@USER But I thought he said he kept his underwear on. Can't believe he's allowed to teach law.🤬🤬🤮🤮,0,['🤬🤬🤮🤮']
@USER 🤬🤬Pure Evil,0,['🤬🤬']
@USER CTM LIA 🤬,0,['🤬']
@USER: Watching @USER again this morning because #Madeley isn't on but now we have @USER talking absolute 💩💩 He's so far…,0,['💩💩']
@USER: Cost of living crisis.Recession.People unable to heat their homes or feed themselves and their families.NHS and ambu…,0,[]
🟢🟡👹🟢🟡👹🟢🟡👹It's Wednesday so that means....GLAZERS OUT 🤬Every day the message is the same until they sell the cl…,0,"['👹', '👹', '👹', '🤬']"
@USER They must have just read the 1619 project it is infuriating.😡🤬👿,0,['😡🤬👿']
@USER: I suspect Facebook and Google did way worse than Twitter🤬🤬🤬,0,['🤬🤬🤬']
All those times I said I have so much patience I’M TAKING IT ALL BACK.🤬,0,['🤬']
@USER: It was all well and good clapping for nurses when people where dying in hospitals wasn’t it Pay them what they f*****g des…,1,[]
Outstanding @USER Where are all the other MPs Most likely spending our money Christmas shopping🤬 Thank the…,0,['🤬']
@USER: It was all well and good clapping for nurses when people where dying in hospitals wasn’t it Pay them what they f*****g des…,1,[]
@USER up. We. Are. Awake.We. See. You 🤬,0,['🤬']
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kids to…,0,['🤬']
Omg just watched the @USER episode The Long Walk and I’m so freaking disgusted and angry. I wanted to kick…,0,[]
@USER @USER @USER ...and Dan Andrews has been given another 4 years to destroy the Victorian h…,0,[]
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kid…,0,['🤬']
things i really hate in the metro : umuulan tapos traffic 🤬,0,['🤬']
@USER I bet he could kick your Nazi ass back to Russia beaotch🤬,1,['🤬']
NAMES OF BOYS WHO CANNOT GiVE GIRLS MONEY🤬🤬🤬,0,['🤬🤬🤬']
@USER: It was all well and good clapping for nurses when people where dying in hospitals wasn’t it Pay them what they f*****g des…,1,[]
@USER: It was all well and good clapping for nurses when people where dying in hospitals wasn’t it Pay them what they f*****g des…,1,[]
@USER: Dr McCullough explains the horrific side effects from the bioweapon shots🤬#genocide #crimesagainasthumanity #stoptheshots ht…,0,['🤬']
@USER: @USER How do we get Matt Hancocks sisinlaw to pay back the £38.4 billion for the crap Track &amp; Trace and give it to…,1,[]
a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
These pieces of 💩communists didn’t even wait to start their gulag practices. They sealed their political death warr…,0,['💩']
your days are numbered 🇨🇳🥚💩🤡,0,['🇨🇳🥚💩🤡']
@USER Wait let me go put on my waiters on first the bullshit 💩 getting deep in here. 🤔🤦🏻‍♂️😡🤬,1,"['💩', '🤔🤦🏻', '♂', '😡🤬']"
.@USER went from being the goat to dog 💩 very quickly. Where the Ubers at Hardly ever one around when you need it 😳🤷🏻‍♀️,0,"['💩', '😳🤷🏻', '♀']"
@USER: The fact people are listening 2 MGT 3Toes &amp; Lauren 3x Fail GED instead of an experiencd infectious disease doc is beyo…,0,[]
@USER @USER @USER @USER @USER @USER @USER @USER ANYONE criticizing IVM &amp; HCQ is…,0,[]
@USER Time to poop on windshields. 😏💩,1,['😏💩']
@USER Looks like he got a mouthful of Redman tobacco or a big turd 💩 in his mouth,1,['💩']
@USER: @USER @USER Who does dumb 💩 like this in hard Times The #Liberals Time to throw out the trash #Trudea…,0,['💩']
@USER @USER You wait for it you might just shrug it off and go oh well but the truth is you got fooled. N…,0,[]
@USER No 💩 Sherlock….,0,['💩']
@USER @USER If sensible people find someone worthless it means he is worthless... cud b of some worth…,0,[]
@USER @USER @USER Biden isnt hitting it.. everytime she asked him to come to bed he would ask…,0,[]
@USER: Great news: The country is going to 💩 slightly slower than it was last month.Inflation drops from 11.1% to 10.7%,0,['💩']
@USER: What did we learn today folks That 100 dogs is a fun idea until you slip and fall into their 💩. #SayNoToLandMines #ShitSl…,0,['💩']
@USER Prisondent FUNDinand Marcorrupt …this is what happens when you’re pretending…working and NOT knowing…,0,[]
@USER @USER @USER @USER Because you know that if laughing gas is involved something really smells. #WSBN 💩,0,['💩']
@USER: “There is a general belief and I think it’s fair to say that the virus does seem to be becoming more seasonal”BA.2…,0,[]
Read the last 2 lines really slow... then read it againWe're absolutely Farked and it's obvious there's plenty of…,0,[]
@USER Well since pretty much nobody gives a 💩about DA anymore it probably won't happen there 😅,0,"['💩', '😅']"
Wow what a pile of horse 💩,0,['💩']
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER: Ummmm.... Yeah REALLY⁉️🤷🏻‍♂️Nah....What professional Sports Physician would condone this I must be reading the wro…,0,"['🤷🏻', '♂']"
@USER They voted to keep him in. Stupid ANC. 💩 We should really be concerned about the next 5 years.,0,['💩']
Best decisionSan Francisco is literally a 💩 hole,0,['💩']
@USER And Andi Peters up a fucking mountain showing all us peasants how to lick it up in the Alps 💩,1,['💩']
@USER: @USER @USER Still pusting the narative of a Commonwealth Empire 2.0. Thay are evil truly evil.. thay are t…,0,[]
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER 😜 ja those were the days before 💩,0,"['😜', '💩']"
@USER @USER @USER Bullshite 💩. Where does Wales get its finances Scotland Ireland,0,['💩']
@USER: How's the Deku skin for My Hero Academia X Fornite looking 🔥 or 💩,0,"['🔥', '💩']"
WTF He can't even handle that 👀💩,0,['👀💩']
@USER Hardly surprising as the 🤡 constantly chats absolute 💩,0,"['🤡', '💩']"
@USER On bro i jus did tht 💩😂😂😂😂😂,0,['💩😂😂😂😂😂']
@USER: @USER @USER The general public see right through your bull💩 You lot are conducting a farce.It's all just 👇…,0,"['💩', '👇']"
@USER: ITS THAT TIME AGAIN. We need SHIVMAS back Shiv said if I can get 5k likes on this tweet he will be Santa 🎅🎄🎄 again AN…,0,['🎅🎄🎄']
@USER: @USER Tricky one. What if Ranweed wins will she get even more depressed #SusanWalker needed. Repeat after me..…,0,[]
@USER: @USER Can we have you raise 99 dogs for us until we get our own zoo/zookeeper If Santa pulls the trigger we are in so…,0,[]
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER Reading this as I’m 💩,0,['💩']
@USER You're from corrupt fascist stalky harassy anti-enlightenment Australia who cares what you think 🇦🇺🧠💩,0,['🇦🇺🧠💩']
Great news: The country is going to 💩 slightly slower than it was last month.Inflation drops from 11.1% to 10.7%,0,['💩']
@USER @USER Who chose caraballo I think caraballo has the world record for blocked people😂 😂 can’t see 💩 in a bubble,0,"['😂', '😂', '💩']"
@USER Yes. Even using both is 👎 for me. Especially after all 💩 that happens.,0,"['👎', '💩']"
@USER Have you Heard the word #AmberTurd 💩,0,['💩']
"@USER: @USER @USER You have some nerve even commenting on this pic. ""Spare"" me the 💩 on ""free""dom of speech. Th…",0,['💩']
@USER: News Corp style guide. 💩💩💩If you’re a couple of dark skinned young women breaching covid restrictions you are the enemy…,0,['💩💩💩']
I guess I’m too different cause I don’t&amp; never have wanted 💩 like dis.,0,['💩']
@USER @USER @USER Still peddling and drinking the kool-aid I see. You know it's actually proven to m…,0,[]
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[]
@USER: Watching @USER again this morning because #Madeley isn't on but now we have @USER talking absolute 💩💩 He's so far…,0,['💩💩']
@USER How about you in one emoji 💩 #Squealingelon #Patheric @USER @USER @USER #Trending #TrendingNow,0,['💩']
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER @USER STFU 🤡💩 every 2 years you bend over and let the Demorats dry run you to death you a sell out little B****,1,['🤡💩']
@USER: @USER @USER Hey Richard Madeley...why aren't you ranting at the banks for targeting people at Christmas/cost of living cr…,0,[]
@USER: What did we learn today folks That 100 dogs is a fun idea until you slip and fall into their 💩. #SayNoToLandMines #ShitSl…,0,['💩']
@USER 💩 &lt; Infographic 🤣,0,"['💩', '🤣']"
@USER Who in the F’k believes this senile 💩,0,['💩']
@USER: The internet in Egypt = 💩#نطلب_اقاله_وزير_الاتصالات,0,['💩']
@USER @USER @USER Logisch: 💨💩💩💩. 🤷🏼‍♂️,0,"['💨💩💩💩', '🤷🏼', '♂']"
