tweet,label,emojis
@USER @USER Hes actually done this before 🤷‍♂️ This vile man must be banned for life without excep…,0,"['🤷', '♂']"
@USER @USER @USER I was SO EXCITED WHEN I HEARD BOUT THIS DEAD SPACE COLLECTORS EDITIO…,0,[]
@USER Anybody thought who selected this song korio graphi Them👇🤔 What all judges wr drooling n which vulg…,0,['👇🤔']
Just snoring in my ear 🤬,0,['🤬']
I have beef w the bird app rn 🤬🤬 tangina,0,['🤬🤬']
@USER: This was everyone’s breaking point for the referee 🤬🤬,0,['🤬🤬']
@USER But I thought he said he kept his underwear on. Can't believe he's allowed to teach law.🤬🤬🤮🤮,0,['🤬🤬🤮🤮']
@USER 🤬🤬Pure Evil,0,['🤬🤬']
@USER CTM LIA 🤬,0,['🤬']
@USER: Watching @USER again this morning because #Madeley isn't on but now we have @USER talking absolute 💩💩 He's so far…,0,['💩💩']
@USER: Cost of living crisis.Recession.People unable to heat their homes or feed themselves and their families.NHS and ambu…,0,[]
🟢🟡👹🟢🟡👹🟢🟡👹It's Wednesday so that means....GLAZERS OUT 🤬Every day the message is the same until they sell the cl…,0,"['👹', '👹', '👹', '🤬']"
@USER They must have just read the 1619 project it is infuriating.😡🤬👿,0,['😡🤬👿']
@USER: I suspect Facebook and Google did way worse than Twitter🤬🤬🤬,0,['🤬🤬🤬']
All those times I said I have so much patience I’M TAKING IT ALL BACK.🤬,0,['🤬']
Outstanding @USER Where are all the other MPs Most likely spending our money Christmas shopping🤬 Thank the…,0,['🤬']
@USER up. We. Are. Awake.We. See. You 🤬,0,['🤬']
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kids to…,0,['🤬']
Omg just watched the @USER episode The Long Walk and I’m so freaking disgusted and angry. I wanted to kick…,0,[]
@USER @USER @USER ...and Dan Andrews has been given another 4 years to destroy the Victorian h…,0,[]
@USER What all judges wr drooling n which vulgar show is this 🤬If you think it's then send your kid…,0,['🤬']
things i really hate in the metro : umuulan tapos traffic 🤬,0,['🤬']
@USER I bet he could kick your Nazi ass back to Russia beaotch🤬,1,['🤬']
NAMES OF BOYS WHO CANNOT GiVE GIRLS MONEY🤬🤬🤬,0,['🤬🤬🤬']
@USER: Dr McCullough explains the horrific side effects from the bioweapon shots🤬#genocide #crimesagainasthumanity #stoptheshots ht…,0,['🤬']
@USER: @USER How do we get Matt Hancocks sisinlaw to pay back the £38.4 billion for the crap Track &amp; Trace and give it to…,1,[]
a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
These pieces of 💩communists didn’t even wait to start their gulag practices. They sealed their political death warr…,0,['💩']
your days are numbered 🇨🇳🥚💩🤡,0,['🇨🇳🥚💩🤡']
@USER Wait let me go put on my waiters on first the bullshit 💩 getting deep in here. 🤔🤦🏻‍♂️😡🤬,1,"['💩', '🤔🤦🏻', '♂', '😡🤬']"
.@USER went from being the goat to dog 💩 very quickly. Where the Ubers at Hardly ever one around when you need it 😳🤷🏻‍♀️,0,"['💩', '😳🤷🏻', '♀']"
@USER: The fact people are listening 2 MGT 3Toes &amp; Lauren 3x Fail GED instead of an experiencd infectious disease doc is beyo…,0,[]
@USER @USER @USER @USER @USER @USER @USER @USER ANYONE criticizing IVM &amp; HCQ is…,0,[]
@USER Time to poop on windshields. 😏💩,1,['😏💩']
@USER Looks like he got a mouthful of Redman tobacco or a big turd 💩 in his mouth,1,['💩']
@USER: @USER @USER Who does dumb 💩 like this in hard Times The #Liberals Time to throw out the trash #Trudea…,0,['💩']
@USER @USER You wait for it you might just shrug it off and go oh well but the truth is you got fooled. N…,0,[]
@USER No 💩 Sherlock….,0,['💩']
@USER: Great news: The country is going to 💩 slightly slower than it was last month.Inflation drops from 11.1% to 10.7%,0,['💩']
@USER: What did we learn today folks That 100 dogs is a fun idea until you slip and fall into their 💩. #SayNoToLandMines #ShitSl…,0,['💩']
@USER Prisondent FUNDinand Marcorrupt …this is what happens when you’re pretending…working and NOT knowing…,0,[]
Read the last 2 lines really slow... then read it againWe're absolutely Farked and it's obvious there's plenty of…,0,[]
@USER Well since pretty much nobody gives a 💩about DA anymore it probably won't happen there 😅,0,"['💩', '😅']"
Wow what a pile of horse 💩,0,['💩']
@USER: a lot of 💩 is starting to look different i opened up my eyes 👀💯,0,"['💩', '👀💯']"
@USER: Ummmm.... Yeah REALLY⁉️🤷🏻‍♂️Nah....What professional Sports Physician would condone this I must be reading the wro…,0,"['🤷🏻', '♂']"
@USER They voted to keep him in. Stupid ANC. 💩 We should really be concerned about the next 5 years.,0,['💩']
Best decisionSan Francisco is literally a 💩 hole,0,['💩']
@USER And Andi Peters up a fucking mountain showing all us peasants how to lick it up in the Alps 💩,1,['💩']
@USER: @USER @USER Still pusting the narative of a Commonwealth Empire 2.0. Thay are evil truly evil.. thay are t…,0,[]
@USER 😜 ja those were the days before 💩,0,"['😜', '💩']"
@USER @USER @USER Bullshite 💩. Where does Wales get its finances Scotland Ireland,0,['💩']
@USER: How's the Deku skin for My Hero Academia X Fornite looking 🔥 or 💩,0,"['🔥', '💩']"
WTF He can't even handle that 👀💩,0,['👀💩']
@USER Hardly surprising as the 🤡 constantly chats absolute 💩,0,"['🤡', '💩']"
@USER On bro i jus did tht 💩😂😂😂😂😂,0,['💩😂😂😂😂😂']
@USER: @USER @USER The general public see right through your bull💩 You lot are conducting a farce.It's all just 👇…,0,"['💩', '👇']"
@USER: ITS THAT TIME AGAIN. We need SHIVMAS back Shiv said if I can get 5k likes on this tweet he will be Santa 🎅🎄🎄 again AN…,0,['🎅🎄🎄']
@USER: @USER Tricky one. What if Ranweed wins will she get even more depressed #SusanWalker needed. Repeat after me..…,0,[]
@USER: @USER Can we have you raise 99 dogs for us until we get our own zoo/zookeeper If Santa pulls the trigger we are in so…,0,[]
@USER Reading this as I’m 💩,0,['💩']
@USER You're from corrupt fascist stalky harassy anti-enlightenment Australia who cares what you think 🇦🇺🧠💩,0,['🇦🇺🧠💩']
Great news: The country is going to 💩 slightly slower than it was last month.Inflation drops from 11.1% to 10.7%,0,['💩']
@USER @USER Who chose caraballo I think caraballo has the world record for blocked people😂 😂 can’t see 💩 in a bubble,0,"['😂', '😂', '💩']"
@USER Yes. Even using both is 👎 for me. Especially after all 💩 that happens.,0,"['👎', '💩']"
@USER Have you Heard the word #AmberTurd 💩,0,['💩']
"@USER: @USER @USER You have some nerve even commenting on this pic. ""Spare"" me the 💩 on ""free""dom of speech. Th…",0,['💩']
@USER: News Corp style guide. 💩💩💩If you’re a couple of dark skinned young women breaching covid restrictions you are the enemy…,0,['💩💩💩']
I guess I’m too different cause I don’t&amp; never have wanted 💩 like dis.,0,['💩']
@USER @USER @USER Still peddling and drinking the kool-aid I see. You know it's actually proven to m…,0,[]
@USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[]
@USER How about you in one emoji 💩 #Squealingelon #Patheric @USER @USER @USER #Trending #TrendingNow,0,['💩']
@USER @USER STFU 🤡💩 every 2 years you bend over and let the Demorats dry run you to death you a sell out little B****,1,['🤡💩']
@USER: @USER @USER Hey Richard Madeley...why aren't you ranting at the banks for targeting people at Christmas/cost of living cr…,0,[]
@USER 💩 &lt; Infographic 🤣,0,"['💩', '🤣']"
@USER Who in the F’k believes this senile 💩,0,['💩']
@USER: The internet in Egypt = 💩#نطلب_اقاله_وزير_الاتصالات,0,['💩']
@USER @USER @USER Logisch: 💨💩💩💩. 🤷🏼‍♂️,0,"['💨💩💩💩', '🤷🏼', '♂']"
@USER @USER Ohhh am in fact proud of even being born during his time; I couldn't be more thankful to him 💩🤷🏻‍♀️🙄🤦🏻‍♀️,0,"['💩🤷🏻', '♀', '🙄🤦🏻', '♀']"
@USER @USER @USER @USER It’s 💩 like this that makes me lose faith in humanity. Honestly. It’…,0,['💩']
@USER @USER You don’t seem to understand sugar people OWN their time. We have no control over the cost of foo…,0,[]
@USER @USER There’s the gutter press spouting 💩 again total pish 🤬,0,"['💩', '🤬']"
@USER @USER Mutsigiri wema Junta 💩💩💩. Don't you have something to tweet about your masters.,0,['💩💩💩']
@USER Utter 🐃💩. The government lied consistently &amp; Truss bankrupted us all. Tories only have themselves to blame,0,['🐃💩']
@USER Usually love your takes but this one is💩,0,['💩']
@USER What are you 👤💩 doing for your 30th Anything special,0,['👤💩']
@USER @USER Bull💩,0,['💩']
@USER @USER No it’s the American news presenter and podcaster she attacked by telling companies not to…,0,[]
@USER Hahahahaha they gonna eat their own 💩 byeeee i cantttt,0,['💩']
@USER What a load of 💩 you must think the Scottish people button up the back. Roll on the next election to…,0,['💩']
@USER Did Tim Young eat a 💩 sandwich today,0,['💩']
@USER @USER @USER thats all the Trolls think they have against $AVZ but even that isnt a thing…,0,[]
The guy has difficulty talking and breathing at the same time.Don't mention underpants. 💩,0,['💩']
@USER @USER @USER @USER @USER @USER What nerve 🤣 are you afra…,0,['🤣']
@USER: Double digits before end of the year or i will eat my own 💩 @USER,0,['💩']
@USER @USER Kenneth Ray McCain is a piece of 💩 just like Ron Dorland is.,0,['💩']
@USER 😴😴🥱🥱🥱💩💩💩🤡🤡🤡 Woke garbage that is what you are Elon musks is the greatest man alive period.,0,['😴😴🥱🥱🥱💩💩💩🤡🤡🤡']
@USER @USER @USER Elon could 💩 in a box n Tesla fan boys would buy it for $500 same as the $20 Tequila he dropped….,0,['💩']
This 💩 ain’t official until I hear a senator say “show that the 71 is now a term in the congressional records senator.” Sorry @USER,0,['💩']
@USER: Your @USER invited this trash to the White House. @USER @USER @USER @USER @USER @USER @USER @…,0,[]
@USER: #KingCharles via his charity @USER has directly helped as much young black people as the #BLM Foundation ✌🏾…,0,['✌🏾']
"@USER: Jimmy is the only commentator that speaks with smaller channels and POCs but liberals got that #BLM in the bio saying ""he…",0,[]
Tamir Rice #BlackLivesMatter,0,[]
Price dropped Unboxing 🔥🔥🔥13 pro max 128GB@USER 13 pro max 256GB@USER/whatsapp 0727685083 for more inf…,0,['🔥🔥🔥']
@USER: Adriana Evans #BlackTwitter #naturalhair #BlackLivesMatter #neosoul #UndergroundHipHop #afrofuturism #smoothjazz #goodmusic…,0,[]
@USER: ✳️ to IUIC Miami YouTube SHOS &amp; stay up on all the 🔥heat coming out the bottom of the…,0,"['✳', '🔥']"
@USER: ✳️ ✳️Subscribe to IUIC Miami and stay up on all the heat coming out the bottom of the South 🔥…,0,"['✳', '✳', '🔥']"
@USER: ✳️ ✳️Subscribe to IUIC DOMINICA and stay up on all the heat coming out the bottom of the South 🔥…,0,"['✳', '✳', '🔥']"
@USER: If everything was about fairness #WhitePrivilege wouldn’t exist.#BlackLivesMatter,0,[]
#BlackLivesMatter #setsup #studentrelieffund as #loanforgiveness stalls,0,[]
Hey #Humanity… Peace everyone yeh 🙂Rich#PeaceIsAChoice#PutDownYourGuns#ActOnClimate Breathe in… breathe out…,0,['🙂']
@USER: However the article doesn't consider that this is a revolution &amp; although @USER has not assigned #MahsaAmini #مه…,0,[]
@USER: 1.Disrespectfully @USER calls Iranians on Twitter bots/trolls &amp; to prove it compares #MahsaAmini's Farsi hasht…,0,[]
Y’all remember when this clown stole all that money from y’all #BLM #PlayStation #ArgentinaVsCroatia,0,[]
Ding #PennState #BlackLivesMatter #JusticeForAll,0,[]
@USER: These excellent points make perfect sense. Nobody will go for it.Make Florida America Again#BlueCrew #BLM #MorningJoe #…,0,[]
@USER I agree look what she let happen in #Portland with #BlackLivesMatter and #ANTIFA running amok.,0,[]
@USER: #DefundThePolice #America #BlackLivesMatter #BlackTwitter #injustice3 #injustice #PoliceViolence Scared 🐷are dangerous 🐷 …,0,"['🐷', '🐷']"
@USER: An unarmed black man is killed by cop in US:×DemonCrats take the knee push #BLM tags×Repugs defend the cops×After a…,0,[]
@USER: Study revealed a discrepancy in how guests who are perceived to be black are booked compared with white counterparts,0,[]
@USER: I wonder why that is after Black Lives Matter Defund the Police and Covid enforcement.,0,[]
"@USER: Pot Calls Kettle Black. Yorkshire cricketer #AzeemRafiq claims he's been ""driven out of the country"" by threats he faced…",0,[]
Demonize dissent and then go on to say how LA failed Latinos during covid “didn’t get assistance” I’m assuming mean…,0,[]
I wonder why that is after Black Lives Matter Defund the Police and Covid enforcement.,0,[]
@USER: 🌮 🌯 VILE ANTI-BLACK RACIST AMERICAN CHOLO is lying right now LIVE 👉🏿👉🏿👉🏿 TARIQ NASHEED INTERVIEW With DUSTY VISION &amp;…,0,"['🌮', '🌯', '👉🏿👉🏿👉🏿']"
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[]
@USER @USER @USER @USER @USER so what if you made it back in 2012 that doesn't mean anythi…,0,[]
@USER @USER @USER @USER @USER They were hell bent on depicting modi ji…,1,[]
@USER: “Brigitte Gabriel” whose real name is بريجيت غابرييل that’s Hanan Qahwaji to you and me enjoys anti-Islam activism an…,0,[]
@USER: Anti -Muslim crimes have increased 99% from 2014-2016.”The number of anti Muslim crimes probably went from 2 to 4. 🙄🙄🙄,0,['🙄🙄🙄']
@USER @USER Thats a big conspiracy against islam Anti islamic extremists pay to people who dis…,0,[]
@USER @USER anti muslim racists @USER didn't care,0,[]
@USER A time will come when Muslim ummah will be in strife and anti-islamic forces will capture major M…,0,[]
@USER: US author @USER's Twitter account has been withheld in India. Khaled used to criticize the persecution of Indi…,0,[]
@USER: Germany 🇩🇪 has recorded 120 anti-Muslim hate crimes in the past 30 days. Islamophobia in Germany is on the rise.,0,['🇩🇪']
@USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and dest…,0,[]
@USER You realize this is a very anti-muslim take Right,0,[]
@USER When Israel is surrounded by Muslim countries that consistently gang up on Israel for hundreds of years …,0,[]
@USER @USER @USER @USER @USER Oh shit I forgot the anti-asian anti-muslim...…,1,[]
@USER He should be freed immediately.. injustice is being done by this anti muslim regime..,0,[]
@USER @USER @USER @USER @USER @USER @USER…,0,[]
@USER: The only war that anti Zionist states have actually won against Israel is the propaganda and PR war; whilst simultaneously…,0,[]
@USER: Recent events targeting NJ Muslims --Hindutva-linked group paraded hate symbol Baba bulldozer in Edison August .Hi…,0,[]
@USER @USER @USER @USER @USER @USER @USER @USER @USER A t…,0,[]
Not to mention after 9/11 which 🇺🇸 fedstrained themselves and used it against them their own government and pop…,0,['🇺🇸']
"@USER: American ""Wokeness"" is universally despised by people across the world. America is a globalist empire yet its people even mos…",0,[]
@USER @USER @USER Islamic countries were captured by anti-Islamic forces and Prophet Muha…,0,[]
@USER: Just going to put it out there. As a Black Muslim… cheering on Morocco is CONFLICTING as heck for me. I’m not feeling the sam…,0,[]
@USER: California Trains Cops Prison Guards With Anti-Muslim Video via ⁦@USER⁩,0,[]
@USER @USER Nope it is just their current gov are extremist and anti Muslim,0,[]
@USER Anti-Muslim crimes meaning Shia v. Sunni.,0,[]
California Trains Cops Prison Guards With Anti-Muslim Video via ⁦@USER⁩,0,[]
